CardId,CustomerId,HasCrCard,Card_Type,Point_Earned
6375,15807473,1,DIAMOND,433
6376,15708534,1,GOLD,364
6377,15640686,1,DIAMOND,509
6378,15588904,1,PLATINUM,272
6379,15768763,0,PLATINUM,231
6380,15770543,1,PLATINUM,436
6381,15642162,1,PLATINUM,833
6382,15714046,1,SILVER,649
6383,15575060,1,DIAMOND,707
6384,15812040,0,PLATINUM,706
6385,15812073,1,SILVER,578
6386,15706810,0,GOLD,469
6387,15584090,0,PLATINUM,499
6388,15810807,1,SILVER,301
6389,15582033,1,SILVER,290
6390,15687607,0,DIAMOND,241
6391,15588406,1,DIAMOND,737
6392,15784099,1,PLATINUM,514
6393,15701352,1,GOLD,855
6394,15789371,1,GOLD,814
6395,15602845,1,PLATINUM,322
6396,15707918,1,SILVER,283
6397,15602812,0,SILVER,387
6398,15675888,1,PLATINUM,487
6399,15591822,1,GOLD,608
6400,15738501,0,DIAMOND,490
6401,15585907,0,DIAMOND,705
6402,15579040,0,PLATINUM,950
6403,15804211,1,SILVER,374
6404,15736126,1,SILVER,614
6405,15745399,1,DIAMOND,226
6406,15760749,0,PLATINUM,824
6407,15637118,1,PLATINUM,987
6408,15657829,1,PLATINUM,709
6409,15738497,1,SILVER,456
6410,15690695,1,SILVER,644
6411,15762351,1,GOLD,371
6412,15791172,1,DIAMOND,466
6413,15598982,0,PLATINUM,813
6414,15734765,0,PLATINUM,320
6415,15642912,0,PLATINUM,783
6416,15769516,1,SILVER,632
6417,15789379,1,GOLD,858
6418,15695103,1,GOLD,413
6419,15801924,0,DIAMOND,307
6420,15767804,1,GOLD,807
6421,15718039,0,SILVER,765
6422,15579994,1,GOLD,606
6423,15595037,0,SILVER,902
6424,15600720,1,SILVER,900
6425,15782608,0,SILVER,402
6426,15566894,0,PLATINUM,252
6427,15749123,1,SILVER,775
6428,15668943,1,DIAMOND,415
6429,15577423,1,DIAMOND,265
6430,15623102,0,GOLD,503
6431,15728012,1,DIAMOND,893
6432,15683363,0,DIAMOND,727
6433,15699335,1,PLATINUM,676
6434,15574369,1,DIAMOND,929
6435,15703167,1,DIAMOND,684
6436,15754874,1,PLATINUM,319
6437,15723216,1,DIAMOND,343
6438,15725094,1,PLATINUM,271
6439,15647974,1,DIAMOND,233
6440,15583371,1,DIAMOND,302
6441,15772559,0,DIAMOND,538
6442,15711251,1,DIAMOND,493
6443,15719212,1,PLATINUM,686
6444,15764927,0,PLATINUM,307
6445,15731412,1,DIAMOND,936
6446,15719170,1,PLATINUM,228
6447,15596011,1,DIAMOND,562
6448,15614834,0,DIAMOND,241
6449,15600510,1,GOLD,460
6450,15625706,0,DIAMOND,235
6451,15781409,1,PLATINUM,397
6452,15722583,1,PLATINUM,332
6453,15677243,1,DIAMOND,587
6454,15815070,0,SILVER,459
6455,15705899,1,SILVER,868
6456,15701522,0,PLATINUM,501
6457,15755978,1,DIAMOND,992
6458,15722090,1,SILVER,454
6459,15783526,1,PLATINUM,967
6460,15632125,1,SILVER,940
6461,15688395,0,DIAMOND,548
6462,15666975,1,DIAMOND,306
6463,15682211,1,GOLD,843
6464,15637411,0,SILVER,427
6465,15591512,0,PLATINUM,792
6466,15606855,1,GOLD,325
6467,15763683,1,PLATINUM,287
6468,15641782,0,GOLD,457
6469,15677184,0,PLATINUM,633
6470,15775042,1,SILVER,773
6471,15616630,1,DIAMOND,866
6472,15800233,1,DIAMOND,632
6473,15588419,1,DIAMOND,907
6474,15595557,1,GOLD,280
6475,15626143,1,SILVER,361
6476,15566030,0,PLATINUM,334
6477,15701412,0,GOLD,804
6478,15702464,0,PLATINUM,339
6479,15573348,1,SILVER,242
6480,15704160,1,GOLD,549
6481,15693704,0,GOLD,471
6482,15664752,1,SILVER,819
6483,15628292,1,GOLD,882
6484,15621195,1,PLATINUM,699
6485,15668629,1,GOLD,660
6486,15635197,1,DIAMOND,412
6487,15592761,0,DIAMOND,219
6488,15574283,0,PLATINUM,316
6489,15598097,1,SILVER,296
6490,15711352,1,PLATINUM,232
6491,15620751,1,SILVER,814
6492,15656717,0,GOLD,511
6493,15643121,0,DIAMOND,917
6494,15723671,1,GOLD,661
6495,15752846,1,GOLD,638
6496,15640852,1,PLATINUM,994
6497,15789313,1,DIAMOND,666
6498,15793688,1,PLATINUM,346
6499,15770405,1,SILVER,819
6500,15702561,1,SILVER,255
6501,15625964,0,PLATINUM,794
6502,15761364,1,PLATINUM,460
6503,15590286,1,PLATINUM,319
6504,15587978,0,GOLD,932
6505,15773242,1,GOLD,781
6506,15761053,0,DIAMOND,912
6507,15702095,1,GOLD,815
6508,15764253,1,GOLD,295
6509,15700801,0,DIAMOND,411
6510,15730590,0,GOLD,925
6511,15643916,1,GOLD,862
6512,15720636,0,DIAMOND,306
6513,15795429,1,GOLD,223
6514,15609254,1,DIAMOND,576
6515,15625141,0,DIAMOND,743
6516,15810898,0,PLATINUM,321
6517,15775797,0,DIAMOND,701
6518,15795246,1,SILVER,597
6519,15795275,0,GOLD,772
6520,15571869,0,PLATINUM,440
6521,15694143,1,DIAMOND,466
6522,15748231,1,GOLD,862
6523,15632185,1,SILVER,366
6524,15806249,0,GOLD,598
6525,15743293,1,DIAMOND,467
6526,15598157,1,GOLD,709
6527,15700946,1,DIAMOND,705
6528,15722692,1,DIAMOND,434
6529,15696506,0,DIAMOND,799
6530,15728823,1,GOLD,645
6531,15808851,0,DIAMOND,567
6532,15675231,1,SILVER,916
6533,15732299,1,GOLD,593
6534,15706269,1,DIAMOND,953
6535,15590078,1,DIAMOND,972
6536,15776985,0,SILVER,826
6537,15756743,1,GOLD,973
6538,15782364,0,DIAMOND,818
6539,15604093,1,SILVER,440
6540,15749328,1,PLATINUM,559
6541,15656322,1,DIAMOND,294
6542,15685564,1,GOLD,811
6543,15785831,1,PLATINUM,723
6544,15796218,1,PLATINUM,545
6545,15716218,0,SILVER,569
6546,15572735,1,DIAMOND,415
6547,15633840,1,PLATINUM,295
6548,15608760,1,PLATINUM,650
6549,15627848,1,DIAMOND,603
6550,15792029,1,GOLD,818
6551,15617331,1,DIAMOND,416
6552,15651740,0,SILVER,802
6553,15636407,1,GOLD,633
6554,15607526,1,DIAMOND,663
6555,15632576,1,DIAMOND,759
6556,15581505,1,GOLD,747
6557,15612207,0,GOLD,995
6558,15707242,0,SILVER,538
6559,15721937,0,PLATINUM,385
6560,15773852,1,SILVER,975
6561,15719778,1,SILVER,899
6562,15650538,1,DIAMOND,938
6563,15797475,1,DIAMOND,481
6564,15780359,1,SILVER,908
6565,15737104,1,PLATINUM,696
6566,15789936,1,GOLD,332
6567,15709523,1,DIAMOND,236
6568,15593425,0,SILVER,857
6569,15776725,1,SILVER,565
6570,15604706,1,SILVER,438
6571,15790958,1,DIAMOND,966
6572,15747534,1,SILVER,273
6573,15574237,1,PLATINUM,834
6574,15690332,1,DIAMOND,962
6575,15661290,0,SILVER,237
6576,15651883,1,GOLD,442
6577,15808905,1,DIAMOND,970
6578,15715532,0,DIAMOND,827
6579,15786078,1,SILVER,437
6580,15652401,0,GOLD,289
6581,15673074,1,SILVER,617
6582,15598744,1,PLATINUM,785
6583,15785975,0,GOLD,895
6584,15613180,1,PLATINUM,279
6585,15584229,1,PLATINUM,873
6586,15773804,1,GOLD,520
6587,15699515,1,PLATINUM,762
6588,15705313,1,GOLD,911
6589,15693817,1,DIAMOND,830
6590,15673790,0,PLATINUM,662
6591,15674868,1,SILVER,447
6592,15692110,1,GOLD,816
6593,15645904,0,SILVER,340
6594,15581332,1,DIAMOND,338
6595,15808544,0,DIAMOND,929
6596,15734948,0,SILVER,295
6597,15654531,0,DIAMOND,661
6598,15637774,0,DIAMOND,655
6599,15677141,1,DIAMOND,423
6600,15739578,1,PLATINUM,974
6601,15697360,0,PLATINUM,253
6602,15655213,1,DIAMOND,752
6603,15580872,1,GOLD,815
6604,15683213,0,PLATINUM,340
6605,15801188,0,DIAMOND,615
6606,15645029,1,SILVER,288
6607,15633181,0,DIAMOND,660
6608,15598259,1,SILVER,868
6609,15576000,1,PLATINUM,739
6610,15766047,1,SILVER,896
6611,15596339,0,SILVER,844
6612,15715199,0,DIAMOND,939
6613,15615938,0,GOLD,691
6614,15679991,0,PLATINUM,983
6615,15626135,1,DIAMOND,326
6616,15792934,0,GOLD,547
6617,15744046,1,DIAMOND,640
6618,15700826,0,GOLD,664
6619,15756301,0,SILVER,945
6620,15586517,1,GOLD,596
6621,15751297,1,SILVER,279
6622,15710365,1,DIAMOND,377
6623,15679307,0,PLATINUM,830
6624,15610753,1,DIAMOND,470
6625,15811036,0,DIAMOND,829
6626,15610912,1,PLATINUM,476
6627,15619932,0,GOLD,757
6628,15746199,1,GOLD,331
6629,15584967,1,DIAMOND,627
6630,15734365,0,GOLD,977
6631,15726960,1,SILVER,900
6632,15665177,0,GOLD,462
6633,15779915,1,PLATINUM,636
6634,15729110,1,PLATINUM,226
6635,15575399,1,DIAMOND,323
6636,15678374,1,DIAMOND,892
6637,15792679,1,PLATINUM,367
6638,15668767,1,PLATINUM,731
6639,15761886,1,GOLD,444
6640,15583076,1,DIAMOND,666
6641,15815615,1,SILVER,385
6642,15591942,1,DIAMOND,976
6643,15724924,0,SILVER,828
6644,15762123,1,DIAMOND,533
6645,15567893,1,GOLD,537
6646,15648989,1,DIAMOND,951
6647,15662021,0,SILVER,810
6648,15691627,1,GOLD,444
6649,15731751,0,GOLD,310
6650,15635277,1,PLATINUM,255
6651,15655252,1,DIAMOND,824
6652,15803941,0,DIAMOND,363
6653,15714380,0,SILVER,785
6654,15666559,1,DIAMOND,845
6655,15799998,0,DIAMOND,922
6656,15703763,1,GOLD,895
6657,15795640,0,GOLD,504
6658,15780056,1,DIAMOND,400
6659,15777873,0,DIAMOND,404
6660,15584749,1,GOLD,453
6661,15765258,1,GOLD,580
6662,15623346,1,SILVER,366
6663,15614054,0,PLATINUM,350
6664,15766185,1,GOLD,687
6665,15667632,0,DIAMOND,449
6666,15599024,0,DIAMOND,671
6667,15798709,0,GOLD,447
6668,15741921,1,SILVER,471
6669,15793671,1,SILVER,891
6670,15797900,0,PLATINUM,727
6671,15667932,1,GOLD,995
6672,15795933,1,GOLD,643
6673,15660403,0,DIAMOND,520
6674,15736299,0,DIAMOND,456
6675,15759034,1,DIAMOND,883
6676,15724663,0,SILVER,596
6677,15594556,1,PLATINUM,239
6678,15737169,1,PLATINUM,649
6679,15632472,0,PLATINUM,829
6680,15722813,1,GOLD,536
6681,15588450,1,DIAMOND,437
6682,15736717,1,GOLD,836
6683,15680683,1,PLATINUM,540
6684,15710316,1,DIAMOND,325
6685,15746333,1,SILVER,571
6686,15606861,1,SILVER,474
6687,15641285,0,PLATINUM,710
6688,15662908,1,GOLD,912
6689,15814267,1,GOLD,491
6690,15614923,0,SILVER,419
6691,15579223,1,PLATINUM,927
6692,15651389,0,DIAMOND,689
6693,15677087,0,PLATINUM,847
6694,15665784,1,GOLD,304
6695,15576706,0,SILVER,403
6696,15615473,0,PLATINUM,570
6697,15587299,1,DIAMOND,546
6698,15655389,1,PLATINUM,503
6699,15784491,0,DIAMOND,503
6700,15809999,1,DIAMOND,825
6701,15681115,1,DIAMOND,637
6702,15629390,1,SILVER,529
6703,15792668,1,SILVER,311
6704,15583863,0,DIAMOND,393
6705,15681878,1,DIAMOND,304
6706,15782875,1,GOLD,368
6707,15732235,0,SILVER,676
6708,15735909,1,PLATINUM,697
6709,15653448,1,GOLD,467
6710,15587647,0,PLATINUM,617
6711,15701037,1,GOLD,550
6712,15727499,0,DIAMOND,940
6713,15724838,1,PLATINUM,550
6714,15666711,0,GOLD,272
6715,15588933,1,SILVER,347
6716,15763111,0,GOLD,259
6717,15805676,1,PLATINUM,935
6718,15586674,0,SILVER,251
6719,15744553,1,SILVER,310
6720,15776629,0,DIAMOND,802
6721,15647207,1,SILVER,817
6722,15715638,0,DIAMOND,914
6723,15750602,1,GOLD,495
6724,15766810,0,PLATINUM,268
6725,15756625,1,SILVER,300
6726,15639552,0,DIAMOND,352
6727,15633213,0,GOLD,407
6728,15610416,1,SILVER,961
6729,15715208,1,SILVER,442
6730,15619608,1,DIAMOND,445
6731,15628697,0,SILVER,576
6732,15643826,1,SILVER,304
6733,15718588,0,SILVER,967
6734,15709741,1,PLATINUM,898
6735,15723318,0,DIAMOND,734
6736,15717328,1,PLATINUM,304
6737,15771299,1,DIAMOND,828
6738,15706223,1,SILVER,294
6739,15612358,1,GOLD,479
6740,15769191,1,PLATINUM,913
6741,15618816,0,GOLD,748
6742,15730810,1,DIAMOND,484
6743,15783463,1,DIAMOND,278
6744,15616213,1,SILVER,266
6745,15611287,0,DIAMOND,561
6746,15786454,1,SILVER,466
6747,15768682,1,SILVER,540
6748,15766172,1,DIAMOND,430
6749,15637646,0,GOLD,280
6750,15653404,0,SILVER,484
6751,15690546,0,PLATINUM,398
6752,15735636,1,PLATINUM,428
6753,15605424,1,GOLD,799
6754,15568449,1,SILVER,689
6755,15688085,0,PLATINUM,768
6756,15683483,1,PLATINUM,730
6757,15659567,1,DIAMOND,324
6758,15766667,0,SILVER,313
6759,15624975,0,GOLD,944
6760,15660878,1,SILVER,772
6761,15586557,0,GOLD,594
6762,15746183,1,PLATINUM,832
6763,15631457,0,DIAMOND,261
6764,15754053,1,PLATINUM,710
6765,15645839,1,SILVER,469
6766,15689955,1,DIAMOND,252
6767,15593510,1,DIAMOND,899
6768,15654964,1,PLATINUM,964
6769,15594039,1,SILVER,837
6770,15625929,0,DIAMOND,932
6771,15815295,1,GOLD,859
6772,15621818,1,GOLD,942
6773,15652700,1,PLATINUM,315
6774,15636860,1,GOLD,936
6775,15569432,1,PLATINUM,272
6776,15751455,1,PLATINUM,847
6777,15800583,0,DIAMOND,590
6778,15770214,1,GOLD,382
6779,15613463,1,SILVER,1000
6780,15587066,0,SILVER,346
6781,15693752,1,SILVER,668
6782,15714874,1,GOLD,634
6783,15657809,1,GOLD,749
6784,15651955,0,GOLD,296
6785,15570912,1,DIAMOND,658
6786,15640266,1,PLATINUM,680
6787,15652069,1,DIAMOND,380
6788,15596074,1,GOLD,620
6789,15800268,0,SILVER,822
6790,15809847,0,PLATINUM,419
6791,15599074,0,SILVER,677
6792,15599591,1,GOLD,877
6793,15776096,0,PLATINUM,893
6794,15611669,0,GOLD,676
6795,15694098,1,DIAMOND,435
6796,15713347,1,GOLD,782
6797,15713094,1,PLATINUM,886
6798,15811978,1,GOLD,872
6799,15799925,1,SILVER,577
6800,15692575,1,GOLD,528
6801,15743149,1,DIAMOND,780
6802,15776947,1,DIAMOND,317
6803,15700656,0,PLATINUM,670
6804,15594515,0,SILVER,869
6805,15787884,1,DIAMOND,973
6806,15577988,1,GOLD,519
6807,15795586,1,SILVER,219
6808,15677739,1,DIAMOND,504
6809,15720134,1,DIAMOND,488
6810,15688868,0,PLATINUM,894
6811,15642996,1,GOLD,544
6812,15771222,0,SILVER,530
6813,15605059,1,DIAMOND,930
6814,15568088,1,PLATINUM,530
6815,15665943,1,GOLD,419
6816,15795571,0,DIAMOND,937
6817,15662243,0,DIAMOND,815
6818,15593128,1,PLATINUM,281
6819,15589739,1,SILVER,444
6820,15787602,1,SILVER,594
6821,15685019,1,GOLD,751
6822,15704209,0,GOLD,327
6823,15605264,1,DIAMOND,316
6824,15708265,1,DIAMOND,766
6825,15740264,1,GOLD,812
6826,15615477,0,DIAMOND,786
6827,15727361,1,SILVER,868
6828,15760216,1,PLATINUM,692
6829,15806134,1,SILVER,932
6830,15601351,1,GOLD,895
6831,15669262,0,PLATINUM,335
6832,15696989,0,GOLD,642
6833,15688498,1,SILVER,923
6834,15686964,0,PLATINUM,248
6835,15625035,1,PLATINUM,635
6836,15618391,1,DIAMOND,520
6837,15591344,1,SILVER,289
6838,15605455,1,SILVER,354
6839,15680804,1,GOLD,508
6840,15768282,1,GOLD,607
6841,15685826,1,SILVER,599
6842,15793491,1,PLATINUM,276
6843,15797787,1,DIAMOND,709
6844,15611171,1,GOLD,506
6845,15601627,0,DIAMOND,454
6846,15734085,1,GOLD,532
6847,15809309,0,PLATINUM,561
6848,15809462,0,PLATINUM,320
6849,15634628,0,GOLD,877
6850,15775678,1,GOLD,453
6851,15579526,1,PLATINUM,621
6852,15779103,1,SILVER,534
6853,15738715,1,PLATINUM,264
6854,15593943,1,PLATINUM,943
6855,15754574,1,GOLD,856
6856,15737814,1,GOLD,675
6857,15670889,1,PLATINUM,777
6858,15629299,1,PLATINUM,579
6859,15771569,1,DIAMOND,513
6860,15811927,0,DIAMOND,412
6861,15785654,1,PLATINUM,346
6862,15665524,0,GOLD,380
6863,15736287,1,DIAMOND,871
6864,15765732,1,GOLD,301
6865,15797381,1,PLATINUM,593
6866,15598536,0,DIAMOND,879
6867,15664506,1,DIAMOND,236
6868,15575619,1,PLATINUM,715
6869,15587394,0,SILVER,627
6870,15654457,1,PLATINUM,894
6871,15762793,1,SILVER,416
6872,15658067,1,SILVER,981
6873,15642816,1,PLATINUM,585
6874,15693088,1,PLATINUM,757
6875,15793883,1,GOLD,632
6876,15665283,0,GOLD,900
6877,15680421,0,GOLD,260
6878,15695148,1,SILVER,639
6879,15636592,0,PLATINUM,539
6880,15772618,0,GOLD,611
6881,15724453,0,DIAMOND,534
6882,15565878,1,DIAMOND,463
6883,15609160,0,GOLD,934
6884,15678460,1,GOLD,789
6885,15662571,1,DIAMOND,441
6886,15606849,1,DIAMOND,701
6887,15670738,1,PLATINUM,995
6888,15662641,1,GOLD,615
6889,15727539,1,DIAMOND,690
6890,15651020,0,SILVER,442
6891,15673877,1,PLATINUM,506
6892,15760865,1,DIAMOND,671
6893,15705009,1,SILVER,927
6894,15657540,1,PLATINUM,623
6895,15707441,1,PLATINUM,713
6896,15694765,1,GOLD,441
6897,15649086,1,GOLD,567
6898,15650488,1,SILVER,681
6899,15760924,0,GOLD,599
6900,15700263,1,DIAMOND,345
6901,15806922,1,GOLD,595
6902,15637522,0,PLATINUM,817
6903,15636548,0,PLATINUM,717
6904,15566891,1,SILVER,822
6905,15627185,1,DIAMOND,916
6906,15754012,1,GOLD,529
6907,15627514,0,PLATINUM,752
6908,15661433,1,PLATINUM,668
6909,15610653,1,PLATINUM,770
6910,15667002,1,SILVER,464
6911,15709199,1,PLATINUM,534
6912,15710087,1,PLATINUM,674
6913,15679884,1,PLATINUM,403
6914,15784180,1,PLATINUM,929
6915,15808849,0,DIAMOND,715
6916,15751549,0,PLATINUM,620
6917,15588235,1,PLATINUM,814
6918,15640418,1,GOLD,536
6919,15721116,1,PLATINUM,676
6920,15599084,1,DIAMOND,763
6921,15773394,1,SILVER,554
6922,15625713,0,PLATINUM,631
6923,15766417,1,SILVER,394
6924,15622578,0,DIAMOND,873
6925,15799924,0,DIAMOND,431
6926,15618363,1,SILVER,652
6927,15637138,1,DIAMOND,853
6928,15781665,0,GOLD,987
6929,15804853,1,DIAMOND,646
6930,15651627,1,SILVER,887
6931,15680685,0,GOLD,485
6932,15808930,1,GOLD,427
6933,15570970,1,DIAMOND,358
6934,15679961,1,PLATINUM,287
6935,15705458,1,GOLD,805
6936,15750396,1,DIAMOND,898
6937,15679928,0,PLATINUM,677
6938,15711181,0,PLATINUM,441
6939,15698324,1,DIAMOND,446
6940,15807433,0,SILVER,236
6941,15636590,1,PLATINUM,725
6942,15628950,1,PLATINUM,629
6943,15617206,1,GOLD,712
6944,15603741,1,DIAMOND,979
6945,15742607,1,DIAMOND,471
6946,15747821,1,DIAMOND,382
6947,15612043,1,SILVER,995
6948,15809558,1,PLATINUM,707
6949,15803750,0,PLATINUM,263
6950,15704681,0,GOLD,498
6951,15667392,1,PLATINUM,305
6952,15738889,0,PLATINUM,811
6953,15598838,1,SILVER,781
6954,15579109,1,PLATINUM,679
6955,15799042,1,DIAMOND,447
6956,15697042,1,SILVER,620
6957,15696605,0,DIAMOND,651
6958,15802274,1,DIAMOND,495
6959,15596808,1,SILVER,681
6960,15705403,0,DIAMOND,693
6961,15732903,1,PLATINUM,984
6962,15581968,1,DIAMOND,552
6963,15683892,1,GOLD,754
6964,15595447,1,DIAMOND,333
6965,15569249,0,GOLD,619
6966,15656188,1,SILVER,564
6967,15689661,0,PLATINUM,476
6968,15644934,1,SILVER,887
6969,15721793,1,DIAMOND,769
6970,15687413,1,GOLD,968
6971,15761286,1,PLATINUM,601
6972,15658240,0,SILVER,494
6973,15706232,1,GOLD,479
6974,15583394,1,PLATINUM,296
6975,15715643,1,DIAMOND,241
6976,15644856,1,SILVER,350
6977,15785488,1,GOLD,693
6978,15711571,1,PLATINUM,736
6979,15778604,0,SILVER,489
6980,15751180,1,GOLD,235
6981,15748360,1,DIAMOND,530
6982,15770039,1,GOLD,368
6983,15685096,1,PLATINUM,464
6984,15669501,1,SILVER,712
6985,15622631,1,DIAMOND,736
6986,15586699,0,PLATINUM,583
6987,15702377,1,GOLD,419
6988,15577170,0,GOLD,753
6989,15769451,1,PLATINUM,827
6990,15811877,1,GOLD,663
6991,15648725,1,DIAMOND,265
6992,15752801,1,DIAMOND,586
6993,15808175,1,SILVER,647
6994,15681342,1,PLATINUM,467
6995,15589210,0,GOLD,532
6996,15696826,0,DIAMOND,511
6997,15614962,1,SILVER,970
6998,15689061,1,GOLD,631
6999,15640074,0,SILVER,988
7000,15776156,1,PLATINUM,575
7001,15739548,1,SILVER,684
7002,15662854,0,GOLD,541
7003,15687688,1,SILVER,737
7004,15715750,0,SILVER,661
7005,15571121,0,SILVER,603
7006,15726466,1,DIAMOND,907
7007,15660390,1,SILVER,617
7008,15663942,0,PLATINUM,539
7009,15638610,1,PLATINUM,958
7010,15644446,0,PLATINUM,629
7011,15585892,0,PLATINUM,535
7012,15609356,0,PLATINUM,851
7013,15803378,1,GOLD,783
7014,15599440,1,GOLD,932
7015,15692408,1,DIAMOND,803
7016,15683168,0,SILVER,468
7017,15790254,1,PLATINUM,261
7018,15767729,1,GOLD,989
7019,15768600,1,GOLD,246
7020,15699839,1,SILVER,985
7021,15786237,1,SILVER,383
7022,15694530,1,DIAMOND,698
7023,15796813,1,PLATINUM,591
7024,15605791,1,PLATINUM,311
7025,15714087,1,GOLD,335
7026,15711446,1,SILVER,411
7027,15588123,0,PLATINUM,273
7028,15748552,0,PLATINUM,772
7029,15618410,0,PLATINUM,955
7030,15672432,1,PLATINUM,985
7031,15610042,1,DIAMOND,949
7032,15580914,0,GOLD,706
7033,15583680,0,PLATINUM,404
7034,15813718,0,DIAMOND,344
7035,15767264,0,SILVER,954
7036,15686461,1,GOLD,801
7037,15678882,0,SILVER,502
7038,15789611,0,DIAMOND,525
7039,15668679,1,PLATINUM,252
7040,15631685,0,DIAMOND,309
7041,15655658,1,GOLD,870
7042,15753591,1,SILVER,416
7043,15617348,0,GOLD,926
7044,15704581,0,SILVER,357
7045,15738487,1,SILVER,694
7046,15648069,1,GOLD,978
7047,15737627,1,GOLD,683
7048,15731586,0,PLATINUM,922
7049,15757467,1,DIAMOND,263
7050,15597709,1,GOLD,815
7051,15720529,1,SILVER,578
7052,15596797,1,GOLD,307
7053,15681755,1,PLATINUM,765
7054,15815271,1,SILVER,434
7055,15682860,0,PLATINUM,390
7056,15621546,1,DIAMOND,466
7057,15705918,1,DIAMOND,594
7058,15684512,1,SILVER,726
7059,15671769,1,GOLD,858
7060,15642934,1,DIAMOND,404
7061,15594305,1,PLATINUM,670
7062,15789201,1,PLATINUM,669
7063,15706762,1,SILVER,447
7064,15766183,1,DIAMOND,756
7065,15777994,1,PLATINUM,709
7066,15568162,1,SILVER,488
7067,15680643,1,SILVER,263
7068,15761854,0,PLATINUM,334
7069,15730793,1,DIAMOND,241
7070,15692137,1,PLATINUM,291
7071,15608595,0,PLATINUM,510
7072,15709459,1,SILVER,545
7073,15775750,1,DIAMOND,617
7074,15585855,1,PLATINUM,713
7075,15752139,1,GOLD,505
7076,15768295,0,PLATINUM,758
7077,15766906,1,DIAMOND,233
7078,15725776,0,SILVER,536
7079,15682576,0,GOLD,340
7080,15704081,1,DIAMOND,632
7081,15719940,0,SILVER,573
7082,15672894,0,DIAMOND,991
7083,15667451,1,SILVER,513
7084,15636767,1,PLATINUM,709
7085,15571415,1,SILVER,682
7086,15575605,1,DIAMOND,306
7087,15649160,1,DIAMOND,922
7088,15615832,0,PLATINUM,977
7089,15600975,1,PLATINUM,785
7090,15690772,1,GOLD,514
7091,15565714,0,SILVER,308
7092,15763108,1,PLATINUM,591
7093,15723884,0,DIAMOND,864
7094,15644453,1,DIAMOND,785
7095,15655464,0,GOLD,461
7096,15783883,1,DIAMOND,645
7097,15787693,1,SILVER,707
7098,15664793,0,GOLD,517
7099,15642391,0,SILVER,387
7100,15756538,0,PLATINUM,236
7101,15668830,1,SILVER,853
7102,15796569,0,GOLD,924
7103,15677112,1,SILVER,223
7104,15815040,0,DIAMOND,492
7105,15590434,0,DIAMOND,719
7106,15597536,0,SILVER,291
7107,15723989,1,SILVER,298
7108,15767358,1,GOLD,841
7109,15594812,0,SILVER,691
7110,15688210,0,DIAMOND,290
7111,15681509,0,GOLD,293
7112,15572390,1,GOLD,491
7113,15801441,0,PLATINUM,817
7114,15783859,1,DIAMOND,603
7115,15575243,1,DIAMOND,983
7116,15773421,1,GOLD,595
7117,15788776,1,PLATINUM,959
7118,15765257,1,PLATINUM,279
7119,15661412,1,GOLD,672
7120,15636478,1,GOLD,564
7121,15603683,0,SILVER,802
7122,15651868,0,DIAMOND,785
7123,15815443,1,DIAMOND,599
7124,15682686,0,DIAMOND,242
7125,15697460,0,GOLD,873
7126,15748432,1,DIAMOND,468
7127,15698271,1,DIAMOND,602
7128,15808662,1,SILVER,983
7129,15690372,1,PLATINUM,300
7130,15781875,1,GOLD,590
7131,15801473,1,DIAMOND,541
7132,15704509,0,PLATINUM,656
7133,15694666,1,DIAMOND,244
7134,15731166,1,GOLD,546
7135,15728523,1,GOLD,225
7136,15788442,0,DIAMOND,870
7137,15689781,0,SILVER,980
7138,15764226,1,DIAMOND,266
7139,15809837,1,DIAMOND,886
7140,15805212,0,PLATINUM,918
7141,15716082,0,DIAMOND,994
7142,15643056,0,DIAMOND,447
7143,15654859,1,SILVER,642
